AreaIdFrom,DistrictIdFrom,AreaIdTo,DistrictIdTo,Tolerance
410,94,479,,0.6
161,62,161,24,0.0
143,,115,68,0.85
617,,486,160,0.0
161,65,161,7,0.15
274,,455,114,0.5
218,,455,121,0.45
488,,161,15,0.05
685,,279,,0.25
35,,709,,0.35
486,203,486,136,0.25
828,,792,321,0.8
160,,161,40,0.75
160,,486,239,0.15
35,,488,,0.6
797,,462,,0.1
484,,455,122,0.0
247,,514,,0.5
479,,486,216,0.15
444,,410,89,0.35
910,,433,100,0.35
555,,385,,0.3
486,187,486,166,0.5
451,,175,,0.2
750,,813,,0.05
479,,455,125,0.6
455,103,455,124,0.15
277,,69,2,0.1
813,,486,177,0.8
69,2,486,223,0.55
146,,344,80,0.5
486,160,486,252,0.0
433,100,161,17,0.15
410,94,455,121,0.1
486,247,486,276,0.55
284,,486,203,0.05
689,,486,290,0.15
255,,433,101,0.3
913,343,455,108,0.3
689,,427,,0.6
488,,161,5,0.05
709,,486,204,0.45
273,,486,264,0.0
161,20,486,200,0.3
61,,486,226,0.05
465,,651,318,0.0
385,,134,,0.2
289,,274,,0.25
486,147,486,154,0.45
481,,455,125,0.25
486,231,486,214,0.25
699,,70,,0.8
410,94,486,225,0.0
271,,486,248,0.55
455,124,505,,0.15
621,,358,,0.45
750,,141,,0.75
709,,189,72,0.3
670,,486,242,0.45
486,145,486,308,0.5
486,203,455,120,0.15
173,,161,39,0.45
869,,792,322,0.15
427,,455,109,0.05
792,320,486,291,0.25
486,219,455,122,0.25
736,,792,321,0.65
493,,479,,0.25
486,245,486,133,0.15
887,,189,72,0.05
35,,486,275,0.0
344,80,455,130,0.85
486,248,486,246,0.5
879,,403,,0.2
140,,455,104,0.2
273,,455,114,0.8
486,197,455,104,0.5
515,,486,218,0.75
410,90,161,37,0.75
479,,486,228,0.0
466,,410,89,0.05
486,227,486,193,0.4
332,,387,,0.65
439,,455,106,0.6
113,,298,,0.6
689,,218,,0.0
870,323,870,329,0.2
749,,406,,0.6
245,,618,,0.05
298,,161,30,0.3
292,,455,114,0.05
161,31,486,270,0.25
768,,151,,0.7
710,,813,,0.05
441,,486,275,0.3
607,,410,89,0.75
403,,455,122,0.25
824,,65,,0.7
815,,486,178,0.6
807,,410,90,0.9
7,,621,,0.25
828,,455,123,0.0
455,127,486,279,0.05
792,322,161,6,0.1
69,3,161,13,0.2
248,,486,252,0.0
479,,455,129,0.0
859,,6,,0.15
813,,486,291,0.15
287,,486,143,0.0
65,,455,125,0.4
633,,792,321,0.25
907,,161,9,0.55
709,,792,321,0.3
245,,813,,0.0
69,2,65,,0.45
486,251,486,237,0.1
486,273,486,228,0.45
161,22,486,209,0.4
486,154,486,315,0.0
493,,486,223,0.0
424,,455,109,0.3
486,222,486,133,0.2
189,71,455,124,0.4
931,,547,,0.5
486,143,913,342,0.1
488,,486,294,0.6
273,,277,,0.9
484,,410,87,0.45
433,102,161,45,0.35
505,,6,,0.05
69,1,189,73,0.15
6,,161,30,0.05
448,,793,,0.4
412,,455,119,0.15
486,171,161,10,0.45
486,223,486,232,0.0
65,,813,,0.25
913,347,486,180,0.45
792,320,344,82,0.65
410,99,486,169,0.25
161,45,486,271,0.7
736,,455,125,0.75
415,,455,114,0.8
728,,143,,0.4
455,103,486,238,0.7
689,,486,195,0.85
486,195,486,247,0.1
870,327,455,128,0.0
486,316,344,75,0.3
69,4,488,,0.5
486,308,486,315,0.1
486,146,486,312,0.45
298,,486,263,0.1
794,,689,,0.7
486,306,486,296,0.7
832,,870,331,0.15
25,,161,29,0.2
913,342,161,29,0.85
344,75,115,68,0.25
61,,792,320,0.35
280,,298,,0.4
362,,879,,0.75
455,124,486,144,0.4
433,101,486,269,0.45
679,,486,166,0.25
115,66,709,,0.7
874,,486,158,0.2
654,,488,,0.1
410,92,486,230,0.05
488,,486,176,0.3
486,267,486,157,0.65
486,291,69,2,0.25
874,,410,87,0.15
679,,870,326,0.4
679,,486,254,0.2
60,,486,223,0.75
161,60,455,113,0.6
829,,204,,0.0
455,126,69,4,0.55
582,,115,67,0.5
274,,913,346,0.15
410,87,486,225,0.05
913,348,486,200,0.3
813,,455,119,0.45
486,269,486,282,0.05
913,343,486,316,0.15
486,294,486,213,0.45
486,261,486,309,0.2
344,74,344,78,0.05
117,,427,,0.1
735,,427,,0.5
16,,410,95,0.1
302,,455,117,0.25
161,46,486,209,0.0
279,,486,273,0.15
69,4,115,67,0.6
427,,486,222,0.3
83,,870,337,0.25
310,,245,,0.4
813,,455,109,0.35
491,,161,60,0.3
278,,455,115,0.3
69,4,455,124,0.2
149,,161,15,0.5
486,213,161,9,0.1
298,,455,110,0.3
486,187,486,234,0.25
913,342,455,113,0.25
691,,486,132,0.35
161,42,455,115,0.05
410,96,913,341,0.0
427,,486,197,0.5
924,,913,344,0.15
792,321,486,263,0.05
144,,3,,0.6
486,192,486,231,0.0
456,,514,,0.2
486,141,486,276,0.25
879,,35,,0.15
197,,427,,0.15
161,12,486,256,0.55
492,,486,179,0.3
455,125,161,15,0.25
204,,161,28,0.05
455,126,486,150,0.0
161,64,455,111,0.05
282,,410,98,0.35
273,,486,154,0.2
813,,161,53,0.45
175,,161,65,0.2
486,163,455,111,0.05
462,,36,,0.05
233,,161,57,0.5
870,326,486,245,0.05
689,,486,270,0.8
175,,486,304,0.0
792,321,161,62,0.45
428,,486,181,0.1
455,122,486,165,0.0
828,,486,312,0.4
486,207,486,167,0.05
146,,433,100,0.85
785,,792,322,0.0
61,,161,60,0.4
310,,189,71,0.0
35,,486,145,0.5
488,,433,102,0.25
455,109,486,153,0.3
465,,792,322,0.1
486,292,486,147,0.35
455,115,486,187,0.6
189,73,410,87,0.7
465,,455,115,0.5
486,244,486,164,0.2
115,69,455,130,0.1
616,,486,234,0.5
486,140,161,50,0.7
298,,161,36,0.0
433,101,486,163,0.65
486,203,486,191,0.9
455,106,486,246,0.45
814,,870,334,0.6
298,,455,110,0.05
455,119,486,203,0.1
218,,486,175,0.25
113,,344,79,0.35
161,48,161,53,0.8
486,272,486,312,0.7
486,145,486,267,0.05
69,1,69,3,0.05
879,,486,239,0.3
571,,594,,0.65
27,,279,,0.25
648,,410,94,0.4
455,107,486,298,0.5
839,,184,,0.4
486,223,486,310,0.4
298,,161,61,0.25
403,,462,,0.1
140,,455,105,0.15
824,,486,229,0.65
73,,495,,0.05
455,123,486,217,0.8
486,216,486,233,0.1
455,115,486,160,0.25
439,,486,149,0.8
879,,486,214,0.1
70,,189,72,0.2
486,245,486,189,0.25
853,,493,,0.2
795,,486,304,0.0
280,,486,258,0.5
689,,486,132,0.35
488,,486,183,0.15
689,,455,124,0.6
699,,161,44,0.2
69,1,486,245,0.5
35,,161,51,0.1
544,,743,,0.2
485,,792,322,0.1
681,,486,244,0.25
486,312,486,308,0.45
486,285,486,293,0.1
161,29,486,266,0.0
116,,455,103,0.05
427,,455,128,0.05
277,,161,65,0.15
486,154,486,139,0.9
621,,547,,0.7
403,,486,171,0.2
417,,410,87,0.75
298,,486,135,0.8
205,,204,,0.65
513,,427,,0.0
486,181,486,182,0.15
486,276,161,49,0.5
61,,486,201,0.3
344,84,486,174,0.15
455,107,486,185,0.45
709,,792,322,0.0
690,,486,201,0.2
462,,621,,0.05
161,59,486,289,0.1
792,320,410,91,0.6
161,32,35,,0.35
486,168,486,259,0.1
813,,61,,0.0
455,109,486,243,0.4
433,102,486,315,0.3
410,93,486,258,0.95
699,,161,40,0.1
547,,344,80,0.35
427,,161,50,0.2
161,34,486,239,0.6
488,,486,317,0.8
410,96,410,92,0.05
427,,486,253,0.05
486,274,486,170,0.4
813,,455,108,0.35
173,,486,221,0.55
488,,455,104,0.15
161,48,486,169,0.0
279,,488,,0.25
492,,486,170,0.5
427,,433,101,0.1
371,,69,4,0.4
651,319,486,183,0.1
410,87,486,275,0.3
455,115,69,4,0.25
486,148,486,232,0.0
281,,140,,0.35
870,330,870,339,0.05
530,,736,,0.15
486,312,486,317,0.1
58,,385,,0.25
486,249,486,209,0.4
658,,813,,0.2
36,,455,123,0.35
242,,455,119,0.0
161,12,161,63,0.3
430,,486,238,0.5
828,,455,104,0.55
689,,792,320,0.0
743,,344,77,0.1
931,,905,,0.4
640,,486,256,0.45
736,,161,10,0.25
929,,218,,0.6
488,,455,130,0.0
639,,672,,0.45
479,,486,178,0.0
153,,897,,0.5
398,,161,35,0.35
273,,455,104,0.85
279,,161,13,0.2
486,146,792,321,0.15
436,,486,206,0.15
486,132,161,61,0.05
410,96,115,66,0.0
486,156,486,265,0.15
709,,824,,0.3
444,,486,279,0.55
941,,138,,0.25
410,86,486,229,0.5
573,,455,131,0.85
486,239,486,193,0.1
608,,486,258,0.0
594,,486,207,0.4
131,,344,80,0.05
406,,161,23,0.7
410,85,486,198,0.25
824,,651,319,0.1
886,,161,16,0.55
486,152,218,,0.1
455,129,486,173,0.0
736,,486,137,0.0
131,,455,128,0.1
495,,897,,0.0
578,,465,,0.8
813,,486,132,0.2
913,345,161,24,0.35
427,,455,105,0.25
35,,455,104,0.05
410,93,161,52,0.4
76,,455,106,0.1
385,,486,267,0.05
161,58,486,286,0.05
486,288,486,225,0.8
161,6,486,237,0.25
934,,640,,0.9
482,,621,,0.6
861,,344,74,0.75
69,4,486,269,0.35
277,,439,,0.15
279,,486,288,0.55
894,,651,318,0.25
899,,143,,0.35
486,146,486,145,0.25
433,102,455,109,0.1
870,334,344,78,0.45
67,,406,,0.25
279,,486,184,0.45
879,,410,92,0.3
870,337,69,2,0.25
151,,486,310,0.4
444,,385,,0.1
813,,427,,0.4
160,,302,,0.75
621,,486,249,0.1
879,,298,,0.2
282,,486,250,0.15
161,29,161,5,0.0
486,254,486,238,0.7
866,,455,118,0.6
709,,486,251,0.0
65,,61,,0.7
753,,344,84,0.25
828,,486,159,0.95
544,,115,69,0.35
486,192,486,263,0.4
816,,486,187,0.05
410,99,455,114,0.6
69,4,486,260,0.45
455,119,410,91,0.4
486,204,486,217,0.05
156,,403,,0.3
479,,65,,0.0
109,,143,,0.0
651,319,486,292,0.65
162,,792,322,0.1
675,,427,,0.45
151,,486,273,0.05
69,2,736,,0.85
873,,486,242,0.1
486,292,486,266,0.1
573,,65,,0.55
404,,699,,0.0
26,,486,317,0.35
702,,161,51,0.35
441,,455,115,0.4
455,124,488,,0.5
344,77,870,323,0.15
488,,486,299,0.75
455,130,455,122,0.45
433,100,479,,0.3
410,94,486,306,0.65
486,194,161,19,0.3
64,,410,91,0.15
218,,486,242,0.8
479,,486,238,0.8
193,,486,286,0.0
944,,333,,0.35
161,27,455,124,0.8
709,,486,217,0.4
462,,471,,0.45
279,,486,262,0.3
471,,486,270,0.2
433,100,486,210,0.65
455,125,486,153,0.3
302,,530,,0.1
154,,486,234,0.65
828,,486,184,0.5
913,341,486,280,0.25
486,157,486,258,0.25
184,,621,,0.35
189,71,161,29,0.85
173,,61,,0.2
594,,455,118,0.2
455,105,792,320,0.3
61,,455,108,0.65
36,,486,299,0.1
736,,486,289,0.0
59,,621,,0.65
433,101,486,302,0.9
486,223,486,290,0.45
651,318,486,306,0.15
397,,489,,0.4
33,,279,,0.05
274,,486,194,0.2
161,19,433,100,0.3
160,,486,155,0.0
486,219,813,,0.25
824,,488,,0.55
626,,651,318,0.15
879,,455,103,0.2
78,,486,234,0.05
433,101,161,7,0.0
898,,161,59,0.0
274,,913,346,0.25
161,46,161,11,0.45
486,206,455,128,0.1
455,122,486,296,0.25
73,,598,,0.35
245,,36,,0.55
318,,299,,0.0
455,106,486,236,0.45
448,,65,,0.2
486,242,486,151,0.05
427,,410,98,0.05
455,112,444,,0.45
924,,941,,0.35
439,,813,,0.15
115,69,486,259,0.15
828,,279,,0.2
831,,486,271,0.8
181,,115,67,0.1
161,62,486,316,0.65
65,,486,296,0.65
427,,486,205,0.3
545,,385,,0.0
433,102,486,195,0.6
455,110,486,242,0.2
468,,161,29,0.35
161,64,486,307,0.0
433,100,455,114,0.2
204,,161,25,0.2
913,344,161,9,0.2
479,,486,170,0.35
573,,651,319,0.05
410,91,486,172,0.2
455,129,115,70,0.15
824,,161,24,0.1
913,347,486,306,0.4
813,,455,112,0.05
115,70,486,171,0.15
70,,161,16,0.9
486,280,486,271,0.35
689,,455,109,0.65
189,73,161,43,0.1
218,,115,68,0.05
161,16,486,159,0.0
406,,736,,0.05
460,,455,124,0.15
651,319,455,129,0.4
171,,410,88,0.65
462,,879,,0.55
699,,161,44,0.25
161,56,161,42,0.0
488,,455,124,0.25
621,,348,,0.15
944,,433,101,0.5
913,343,486,312,0.3
344,75,344,77,0.75
400,,161,27,0.2
427,,455,107,0.0
549,,455,117,0.2
454,,486,155,0.25
465,,486,289,0.15
640,,486,210,0.05
486,200,455,114,0.35
433,101,486,181,0.05
486,247,486,153,0.6
486,153,486,137,0.35
317,,792,321,0.9
228,,410,95,0.6
892,,455,103,0.05
43,,344,84,0.5
640,,486,166,0.5
439,,455,109,0.45
471,,65,,0.2
302,,69,3,0.85
35,,161,9,0.7
804,,486,275,0.2
189,72,709,,0.05
913,341,486,256,0.25
455,128,161,60,0.05
455,119,486,255,0.65
651,318,486,159,0.7
148,,486,261,0.15
161,40,162,,0.0
913,341,913,344,0.25
493,,651,319,0.85
161,43,486,259,0.05
486,134,486,277,0.95
676,,486,270,0.3
547,,106,,0.7
681,,344,74,0.35
184,,410,86,0.2
186,,6,,0.05
65,,813,,0.95
486,268,344,84,0.1
189,72,298,,0.25
486,317,486,166,0.1
189,73,486,246,0.2
161,59,486,247,0.2
322,,136,,0.2
69,4,486,284,0.05
410,98,486,157,0.75
410,87,486,181,0.05
61,,161,61,0.2
941,,115,68,0.8
427,,486,211,0.05
907,,913,346,0.15
277,,486,275,0.65
658,,486,190,0.3
736,,870,327,0.4
277,,486,296,0.25
486,310,410,99,0.65
34,,140,,0.15
277,,486,216,0.0
594,,455,118,0.25
870,335,486,180,0.5
36,,410,88,0.25
789,,870,332,0.35
486,142,486,222,0.1
161,54,161,47,0.15
35,,488,,0.15
486,294,813,,0.3
465,,455,106,0.1
197,,486,299,0.75
208,,651,319,0.0
358,,439,,0.3
833,,344,80,0.05
479,,486,182,0.7
813,,486,289,0.6
218,,813,,0.2
699,,486,191,0.1
468,,486,179,0.4
699,,486,185,0.25
813,,486,147,0.35
218,,455,111,0.35
651,319,486,242,0.1
397,,486,186,0.2
65,,35,,0.15
397,,486,177,0.05
298,,455,103,0.55
795,,277,,0.1
486,186,486,312,0.55
427,,486,209,0.6
640,,486,167,0.3
344,76,455,108,0.25
410,99,465,,0.45
161,12,455,118,0.25
486,165,486,316,0.6
923,,23,,0.6
479,,486,213,0.35
486,177,486,222,0.8
709,,640,,0.4
486,280,161,25,0.0
486,312,161,42,0.0
65,,486,265,0.05
138,,486,303,0.25
514,,486,281,0.6
4,,486,210,0.2
71,,406,,0.85
813,,792,322,0.3
480,,913,346,0.15
280,,486,217,0.45
870,340,455,131,0.0
488,,61,,0.25
189,73,486,305,0.2
410,95,486,298,0.0
302,,161,28,0.05
738,,344,76,0.55
65,,151,,0.0
61,,879,,0.15
429,,486,184,0.1
574,,69,4,0.05
828,,455,117,0.45
486,220,486,178,0.05
866,,344,74,0.05
293,,486,157,0.15
690,,161,43,0.3
635,,486,175,0.1
792,322,486,163,0.0
427,,486,184,0.7
486,148,455,106,0.1
455,127,486,255,0.15
344,81,455,114,0.35
640,,486,298,0.5
870,334,218,,0.3
274,,486,274,0.75
870,323,479,,0.3
482,,455,107,0.25
486,164,486,271,0.25
203,,161,7,0.0
330,,486,195,0.25
644,,486,270,0.6
75,,161,10,0.4
486,179,486,264,0.35
486,225,486,171,0.5
813,,486,154,0.15
69,3,161,47,0.15
397,,161,50,0.1
656,,486,219,0.05
488,,486,208,0.3
69,1,486,314,0.0
479,,298,,0.35
913,348,455,108,0.1
792,320,870,324,0.45
486,264,486,216,0.45
681,,161,25,0.0
784,,486,316,0.25
486,223,161,5,0.25
594,,651,319,0.35
598,,115,70,0.3
766,,792,321,0.05
486,285,161,65,0.25
397,,410,98,0.05
741,,714,,0.9
455,105,69,4,0.1
433,102,486,277,0.35
69,1,792,322,0.85
162,,486,250,0.1
115,68,455,119,0.7
736,,486,145,0.2
173,,161,20,0.4
84,,410,90,0.35
621,,455,117,0.0
427,,486,218,0.2
274,,486,189,0.05
759,,218,,0.0
486,245,486,188,0.1
161,50,486,247,0.65
505,,344,74,0.0
621,,870,328,0.35
406,,486,167,0.3
4,,486,144,0.7
621,,486,249,0.15
161,12,486,207,0.4
115,70,311,,0.45
397,,194,,0.2
594,,455,104,0.25
486,242,486,284,0.05
426,,161,41,0.2
272,,61,,0.25
465,,887,,0.55
4,,486,229,0.45
640,,486,297,0.8
115,68,486,245,0.25
277,,161,60,0.6
586,,796,,0.25
513,,43,,0.05
811,,455,114,0.65
410,86,161,21,0.35
651,318,161,32,0.55
486,249,486,277,0.1
433,101,486,194,0.55
455,119,486,162,0.15
913,347,486,276,0.15
115,70,486,305,0.3
917,,651,319,0.6
273,,410,88,0.05
486,241,486,268,0.05
640,,161,60,0.05
669,,189,72,0.55
879,,344,78,0.45
161,25,486,234,0.25
455,126,486,250,0.35
368,,455,109,0.4
69,2,455,109,0.5
387,,679,,0.0
161,53,486,208,0.2
655,,455,108,0.65
821,,204,,0.5
310,,69,2,0.55
655,,651,319,0.4
161,50,486,153,0.6
883,,486,247,0.45
175,,406,,0.6
754,,444,,0.45
486,304,161,8,0.2
505,,344,76,0.0
488,,792,321,0.4
874,,486,141,0.1
913,341,486,174,0.0
455,125,486,157,0.55
61,,455,120,0.55
828,,486,132,0.1
813,,455,107,0.5
486,190,486,245,0.0
486,316,486,176,0.7
913,343,486,269,0.3
824,,115,70,0.05
651,318,486,140,0.15
813,,486,311,0.8
813,,651,319,0.05
115,66,486,245,0.65
712,,433,102,0.6
828,,792,320,0.3
61,,486,147,0.1
455,128,486,286,0.8
621,,486,263,0.1
410,95,161,17,0.05
488,,479,,0.3
59,,486,277,0.25
298,,455,103,0.85
764,,431,,0.05
926,,651,319,0.2
439,,35,,0.4
594,,486,169,0.25
455,111,486,248,0.25
586,,385,,0.75
166,,162,,0.55
61,,455,118,0.2
161,37,486,298,0.45
10,,486,230,0.4
792,321,427,,0.0
811,,161,36,0.05
218,,455,110,0.1
907,,245,,0.05
699,,486,192,0.2
486,197,486,203,0.65
486,247,455,123,0.1
302,,651,318,0.3
455,117,486,183,0.3
136,,455,126,0.15
717,,111,,0.45
913,341,455,117,0.25
433,102,486,158,0.15
277,,486,231,0.15
171,,433,102,0.1
455,104,486,277,0.0
204,,488,,0.45
455,119,486,290,0.3
455,129,455,109,0.3
926,,913,341,0.45
465,,486,220,0.15
483,,486,214,0.05
89,,486,297,0.8
65,,486,228,0.1
277,,455,103,0.3
488,,486,274,0.6
131,,433,102,0.15
175,,486,134,0.55
792,320,792,322,0.8
6,,892,,0.45
65,,161,25,0.75
321,,344,81,0.1
824,,455,105,0.35
137,,161,37,0.5
879,,486,186,0.85
486,295,486,284,0.5
913,346,161,15,0.05
410,93,161,44,0.6
623,,486,269,0.0
218,,486,257,0.15
486,201,433,100,0.15
681,,486,305,0.6
189,72,486,180,0.35
66,,344,82,0.2
427,,486,140,0.1
903,,455,123,0.4
315,,218,,0.0
444,,455,103,0.0
799,,913,344,0.55
621,,455,118,0.15
486,187,455,114,0.0
260,,558,,0.15
486,191,455,125,0.1
173,,811,,0.45
486,175,486,296,0.35
437,,410,90,0.65
69,3,455,126,0.4
640,,486,284,0.35
455,104,161,47,0.3
471,,486,147,0.4
558,,117,,0.1
601,,709,,0.45
471,,486,199,0.55
471,,218,,0.1
486,234,486,201,0.45
134,,115,67,0.05
874,,486,210,0.45
465,,65,,0.15
332,,333,,0.2
580,,486,219,0.55
488,,486,212,0.1
69,3,486,243,0.15
161,57,486,229,0.35
792,320,709,,0.4
65,,245,,0.4
160,,913,341,0.2
427,,651,319,0.8
879,,486,301,0.0
35,,486,149,0.1
33,,486,296,0.55
915,,792,322,0.4
685,,184,,0.35
792,321,486,212,0.2
273,,410,91,0.1
427,,189,73,0.0
462,,161,40,0.0
499,,344,75,0.55
279,,65,,0.1
679,,161,23,0.35
143,,115,67,0.05
897,,279,,0.2
69,3,455,127,0.65
61,,433,102,0.5
938,,385,,0.1
611,,486,148,0.4
704,,465,,0.6
161,27,455,107,0.4
427,,486,180,0.6
229,,143,,0.45
913,348,161,17,0.3
926,,486,302,0.3
486,174,455,128,0.0
589,,651,318,0.0
486,189,486,295,0.7
493,,433,102,0.1
912,,204,,0.0
743,,813,,0.0
486,249,486,277,0.6
488,,166,,0.7
161,16,488,,0.0
433,102,455,115,0.2
913,348,486,216,0.35
218,,486,209,0.05
277,,486,141,0.2
699,,486,219,0.4
410,94,161,24,0.5
479,,486,286,0.3
926,,455,117,0.1
845,,843,,0.2
277,,486,306,0.2
887,,455,110,0.25
875,,69,1,0.2
868,,465,,0.15
651,318,486,201,0.5
486,308,486,242,0.1
828,,486,244,0.0
486,184,486,250,0.45
651,318,410,97,0.6
65,,486,216,0.05
531,,602,,0.05
486,276,486,207,0.1
161,12,486,308,0.3
151,,689,,0.0
644,,486,265,0.75
69,1,479,,0.45
344,78,344,76,0.7
486,282,486,261,0.1
219,,455,119,0.5
427,,486,163,0.25
874,,161,25,0.25
444,,486,179,0.35
679,,813,,0.15
744,,709,,0.45
486,247,486,287,0.1
792,321,455,120,0.5
771,,218,,0.9
61,,161,61,0.1
488,,69,4,0.3
479,,486,165,0.0
161,31,486,235,0.2
486,156,455,129,0.0
417,,27,,0.05
703,,455,110,0.45
486,171,486,168,0.05
672,,668,,0.2
913,348,486,259,0.0
486,236,486,237,0.55
172,,161,18,0.2
913,344,161,26,0.05
260,,410,91,0.0
478,,486,217,0.45
330,,672,,0.25
913,344,486,176,0.15
792,321,486,244,0.85
151,,493,,0.15
486,249,455,128,0.65
162,,161,65,0.15
828,,486,315,0.4
941,,115,67,0.5
455,114,486,200,0.1
144,,486,227,0.15
802,,547,,0.1
486,304,486,311,0.05
69,4,486,198,0.4
385,,115,70,0.5
501,,320,,0.1
486,301,486,226,0.15
479,,709,,0.45
493,,161,57,0.25
621,,870,333,0.0
709,,455,103,0.7
697,,486,236,0.1
486,274,486,215,0.1
792,320,486,133,0.0
439,,61,,0.3
868,,138,,0.25
794,,792,320,0.15
277,,486,155,0.45
410,94,455,125,0.2
161,23,486,268,0.7
486,235,161,35,0.6
801,,161,59,0.6
813,,792,320,0.6
828,,824,,0.75
455,109,486,211,0.05
395,,427,,0.3
455,122,189,73,0.5
161,23,486,252,0.05
828,,486,221,0.05
69,1,486,150,0.3
878,,162,,0.1
157,,486,317,0.35
161,28,486,144,0.2
303,,298,,0.75
298,,913,348,0.25
321,,486,242,0.0
785,,486,223,0.1
70,,792,320,0.0
486,188,486,133,0.2
439,,709,,0.55
270,,482,,0.55
455,114,455,108,0.6
161,53,161,45,0.55
245,,486,293,0.1
486,264,455,110,0.35
455,103,161,17,0.6
665,,486,176,0.4
531,,218,,0.45
689,,486,139,0.35
870,333,486,282,0.65
433,100,486,280,0.1
161,50,161,33,0.05
479,,161,37,0.0
218,,161,25,0.5
488,,486,200,0.5
455,111,344,75,0.45
486,230,455,105,0.35
638,,161,48,0.35
279,,488,,0.35
277,,455,108,0.15
944,,302,,0.1
486,299,455,118,0.2
427,,486,176,0.05
276,,486,248,0.15
85,,455,115,0.0
495,,486,279,0.35
194,,17,,0.15
274,,140,,0.1
164,,272,,0.4
189,72,486,225,0.05
828,,69,4,0.1
486,186,486,288,0.7
941,,465,,0.45
879,,486,143,0.15
302,,35,,0.0
792,322,486,239,0.2
455,124,486,270,0.1
479,,486,230,0.15
455,105,455,130,0.75
161,17,486,233,0.45
218,,235,,0.45
455,103,486,170,0.7
828,,486,183,0.45
727,,621,,0.3
398,,792,320,0.5
204,,410,90,0.0
486,284,486,299,0.2
486,274,161,59,0.15
162,,161,54,0.0
486,317,455,115,0.45
455,130,486,247,0.0
298,,279,,0.5
813,,273,,0.15
479,,151,,0.1
410,99,161,31,0.15
892,,344,78,0.3
486,154,455,118,0.45
813,,455,108,0.15
455,122,486,316,0.7
459,,486,240,0.8
455,104,486,227,0.65
427,,486,210,0.0
161,49,486,201,0.1
115,69,486,215,0.05
792,321,189,72,0.15
486,292,455,104,0.25
875,,344,75,0.1
371,,514,,0.0
913,343,486,279,0.55
344,75,455,113,0.15
885,,486,206,0.6
486,273,486,139,0.45
189,71,161,47,0.05
176,,479,,0.7
486,295,486,299,0.3
486,244,455,129,0.5
310,,410,96,0.35
486,158,486,138,0.0
893,,161,63,0.35
161,56,161,57,0.5
486,300,486,216,0.15
780,,486,149,0.7
847,,111,,0.1
371,,870,337,0.6
344,84,455,125,0.0
594,,792,321,0.25
161,6,161,9,0.6
701,,218,,0.05
828,,433,102,0.3
427,,486,268,0.15
594,,486,253,0.1
175,,173,,0.75
621,,479,,0.5
83,,427,,0.4
486,304,486,211,0.0
926,,913,341,0.7
336,,245,,0.1
489,,189,71,0.65
792,320,486,220,0.8
433,102,479,,0.0
651,319,486,241,0.75
35,,486,209,0.5
455,130,455,114,0.3
813,,455,107,0.1
913,342,486,136,0.6
214,,486,310,0.6
514,,486,198,0.55
486,255,486,172,0.0
879,,161,35,0.3
824,,879,,0.45
702,,874,,0.4
161,16,486,165,0.4
6,,455,114,0.05
344,84,344,83,0.7
161,55,486,211,0.0
479,,913,342,0.35
635,,273,,0.1
161,12,486,287,0.85
344,77,486,275,0.7
276,,281,,0.55
453,,410,92,0.8
471,,115,68,0.2
689,,486,217,0.3
722,,736,,0.75
462,,218,,0.25
919,,486,137,0.05
886,,161,39,0.2
486,182,709,,0.2
69,1,486,225,0.4
813,,486,228,0.55
505,,486,153,0.0
828,,175,,0.45
813,,61,,0.55
455,105,486,254,0.1
277,,161,18,0.2
455,113,486,284,0.2
344,83,344,80,0.5
828,,486,176,0.25
69,1,486,311,0.3
892,,486,154,0.7
824,,486,237,0.65
651,319,35,,0.4
455,122,486,137,0.45
902,,161,43,0.2
204,,410,87,0.6
161,8,486,265,0.15
870,324,344,76,0.2
161,57,486,143,0.1
486,272,486,226,0.0
161,6,161,17,0.1
792,321,486,316,0.35
295,,298,,0.3
61,,486,139,0.55
614,,709,,0.0
496,,479,,0.15
486,161,161,57,0.7
887,,651,319,0.0
480,,488,,0.2
870,325,792,320,0.15
709,,828,,0.35
708,,486,263,0.9
494,,161,45,0.2
402,,185,,0.15
486,180,486,163,0.05
870,327,486,179,0.1
161,54,486,193,0.75
512,,427,,0.05
161,18,913,343,0.75
689,,161,11,0.15
410,90,486,214,0.3
873,,479,,0.25
621,,161,47,0.4
897,,486,160,0.2
171,,486,165,0.7
870,326,486,217,0.05
486,136,486,265,0.15
465,,621,,0.15
696,,813,,0.6
479,,69,4,0.3
439,,792,322,0.65
651,319,486,238,0.4
457,,403,,0.15
651,319,455,114,0.7
433,100,455,126,0.4
792,320,455,111,0.3
291,,175,,0.15
828,,486,143,0.6
330,,344,77,0.4
889,,161,46,0.05
792,322,455,123,0.05
455,131,486,308,0.9
640,,277,,0.2
61,,486,314,0.0
699,,455,121,0.3
455,103,69,2,0.25
344,84,486,281,0.55
672,,161,52,0.0
310,,184,,0.0
35,,792,321,0.5
465,,486,187,0.65
421,,410,92,0.25
478,,161,35,0.15
138,,75,,0.85
191,,486,262,0.05
640,,486,163,0.3
161,25,486,150,0.5
479,,455,128,0.5
486,155,486,135,0.0
143,,410,85,0.8
672,,792,320,0.2
35,,161,60,0.4
428,,486,246,0.0
547,,344,79,0.8
455,120,486,156,0.55
439,,410,91,0.8
69,1,486,239,0.65
486,305,486,241,0.35
488,,486,207,0.0
313,,115,67,0.25
189,72,486,151,0.2
175,,486,288,0.65
405,,427,,0.05
